8 50 29
          calculated               exact               error             rho_max                  n
         10.93049218                  11       0.06950782154                 5.2                 320
         14.91961075                  15       0.08038924941                 5.2                 320
         18.93130289                  19       0.06869710592                 5.2                 320
         23.08533271                  23       0.08533271096                 5.2                 320
         27.66134535                  27        0.6613453541                 5.2                 320
         32.90982226                  31         1.909822262                 5.2                 320
         2.962751979                   3       0.03724802096                 5.3                 320
         6.943729328                   7       0.05627067192                 5.3                 320
         10.92911762                  11       0.07088238288                 5.3                 320
         14.91725867                  15       0.08274132573                 5.3                 320
         18.91876239                  19       0.08123761065                 5.3                 320
         23.01603181                  23       0.01603181063                 5.3                 320
         27.44792298                  27        0.4479229783                 5.3                 320
         32.48383075                  31         1.483830755                 5.3                 320
         2.962051694                   3       0.03794830607                 5.4                 320
         6.942663659                   7       0.05733634052                 5.4                 320
         10.92775446                  11       0.07224554265                 5.4                 320
         14.91527288                  15       0.08472711836                 5.4                 320
         18.91066182                  19       0.08933818476                 5.4                 320
         22.96782351                  23         0.032176488                 5.4                 320
         27.27984192                  27        0.2798419229                 5.4                 320
          32.1204733                  31         1.120473303                 5.4                 320
         2.961351503                   3       0.03864849748                 5.5                 320
         6.941597909                   7       0.05840209088                 5.5                 320
         10.92639626                  11       0.07360374351                 5.5                 320
         14.91347843                  15       0.08652156501                 5.5                 320
         18.90529918                  19       0.09470082061                 5.5                 320
         22.93538218                  23       0.06461781873                 5.5                 320
         27.15138528                  27        0.1513852806                 5.5                 320
         31.81582949                  31        0.8158294949                 5.5                 320
         2.960651405                   3       0.03934859524                 5.6                 320
         6.940532042                   7       0.05946795753                 5.6                 320
         10.92503997                  11       0.07496003261                 5.6                 320
         14.91178018                  15       0.08821981548                 5.6                 320
         18.90154912                  19       0.09845088097                 5.6                 320
         22.91415846                  23       0.08584153966                 5.6                 320
          27.0564315                  27       0.05643149746                 5.6                 320
         31.56567577                  31        0.5656757695                 5.6                 320
         2.959951401                   3       0.04004859936                 5.7                 320
         6.939466045                   7       0.06053395459                 5.7                 320
         10.92368419                  11       0.07631580827                 5.7                 320
         14.91012837                  15       0.08987163483                 5.7                 320
         18.89870774                  19        0.1012922622                 5.7                 320
         22.90051847                  23       0.09948152568                 5.7                 320
         26.98870057                  27       0.01129943224                 5.7                 320
         31.36529688                  31        0.3652968765                 5.7                 320
          2.95925149                   3       0.04074850982                 5.8                 320
         6.938399912                   7       0.06160008768                 5.8                 320
         10.92232831                  11       0.07767169353                 5.8                 320
          14.9084979                  15        0.0915021044                 5.8                 320
         18.89635705                  19        0.1036429496                 5.8                 320
         22.89174916                  23        0.1082508358                 5.8                 320
         26.94210398                  27        0.0578960225                 5.8                 320
         31.20936342                  31        0.2093634166                 5.8                 320
         2.958551673                   3       0.04144832657                 5.9                 320
         6.937333641                   7       0.06266635898                 5.9                 320
         10.92097204                  11       0.07902795802                 5.9                 320
         14.90687657                  15       0.09312342704                 5.9                 320
         18.89426057                  19        0.1057394286                 5.9                 320
         22.88595426                  23        0.1140457415                 5.9                 320
         26.91111341                  27       0.08888658669                 5.9                 320
         31.09193439                  31       0.09193439487                 5.9                 320
          2.95785195                   3       0.04214804959                   6                 320
         6.936267231                   7       0.06373276911                   6                 320
         10.91961528                  11       0.08038471521                   6                 320
         14.90525866                  15       0.09474134262                   6                 320
          18.8922904                  19        0.1077096029                   6                 320
         22.88188926                  23        0.1181107383                   6                 320
         26.89105179                  27        0.1089482128                   6                 320
         31.00662649                  31      0.006626487951                   6                 320
         2.957152321                   3       0.04284767885                 6.1                 320
         6.935200682                   7        0.0647993183                 6.1                 320
         10.91825799                  11       0.08174201138                 6.1                 320
         14.90364154                  15       0.09635846459                 6.1                 320
          18.8903802                  19        0.1096197967                 6.1                 320
         22.87878432                  23        0.1212156782                 6.1                 320
         26.87823938                  27        0.1217606229                 6.1                 320
          30.9469439                  31       0.05305610021                 6.1                 320
         2.956452786                   3        0.0435472143                 6.2                 320
         6.934133993                   7        0.0658660065                 6.2                 320
         10.91690014                  11       0.08309986482                 6.2                 320
         14.90202405                  15       0.09797594591                 6.2                 320
         18.88849693                  19        0.1115030672                 6.2                 320
         22.87618867                  23        0.1238113293                 6.2                 320
         26.86998229                  27        0.1300177055                 6.2                 320
         30.90670048                  31       0.09329951568                 6.2                 320
         2.955753344                   3       0.04424665591                 6.3                 320
         6.933067166                   7       0.06693283362                 6.3                 320
         10.91554172                  11       0.08445828246                 6.3                 320
         14.90040572                  15       0.09959427984                 6.3                 320
         18.88662472                  19        0.1133752847                 6.3                 320
         22.87385146                  23        0.1261485362                 6.3                 320
         26.86444067                  27        0.1355593345                 6.3                 320
         30.88042263                  31        0.1195773705                 6.3                 320
         2.955053996                   3       0.04494600365                 6.4                 320
           6.9320002                   7       0.06799979951                 6.4                 320
         10.91418273                  11       0.08581726678                 6.4                 320
         14.89878633                  15         0.101213671                 6.4                 320
          18.8847562                  19        0.1152438005                 6.4                 320
         22.87163954                  23        0.1283604616                 6.4                 320
         26.86043761                  27        0.1395623873                 6.4                 320
         30.86362563                  31        0.1363743743                 6.4                 320
         2.954354743                   3       0.04564525748                 6.5                 320
         6.930933096                   7       0.06906690406                 6.5                 320
         10.91282318                  11       0.08717681843                 6.5                 320
          14.8971658                  15        0.1028342017                 6.5                 320
         18.88288809                  19        0.1171119053                 6.5                 320
         22.86948524                  23        0.1305147604                 6.5                 320
         26.85726487                  27        0.1427351292                 6.5                 320
         30.85290781                  31        0.1470921942                 6.5                 320
         2.953655583                   3       0.04634441737                 6.6                 320
         6.929865853                   7       0.07013414709                 6.6                 320
         10.91146306                  11       0.08853693754                 6.6                 320
          14.8955441                  15        0.1044559041                 6.6                 320
         18.88101898                  19         0.118981024                 6.6                 320
         22.86735558                  23        0.1326444198                 6.6                 320
         26.85451951                  27        0.1454804859                 6.6                 320
         30.84587535                  31        0.1541246451                 6.6                 320
         2.952956517                   3       0.04704348326                 6.7                 320
         6.928798472                   7       0.07120152847                 6.7                 320
         10.91010238                  11       0.08989762393                 6.7                 320
         14.89392121                  15          0.10607879                 6.7                 320
         18.87914825                  19         0.120851754                 6.7                 320
         22.86523509                  23        0.1347649112                 6.7                 320
          26.8519839                  27        0.1480160999                 6.7                 320
         30.84095928                  31        0.1590407219                 6.7                 320
         2.952257545                   3       0.04774245515                 6.8                 320
         6.927730952                   7       0.07226904804                 6.8                 320
         10.90874112                  11       0.09125887736                 6.8                 320
         14.89229714                  15        0.1077028636                 6.8                 320
         18.87727566                  19         0.122724338                 6.8                 320
         22.86311677                  23        0.1368832272                 6.8                 320
         26.84954597                  27        0.1504540347                 6.8                 320
         30.83719706                  31        0.1628029432                 6.8                 320
         2.951558667                   3       0.04844133298                 6.9                 320
         6.926663294                   7       0.07333670566                 6.9                 320
          10.9073793                  11       0.09262069757                 6.9                 320
         14.89067187                  15        0.1093281262                 6.9                 320
         18.87540113                  19        0.1245988712                 6.9                 320
         22.86099758                  23        0.1390024182                 6.9                 320
         26.84715052                  27        0.1528494777                 6.9                 320
         30.83403314                  31         0.165966857                 6.9                 320
         2.950859883                   3       0.04914011673                   7                 320
         6.925595499                   7       0.07440450119                   7                 320
         10.90601692                  11       0.09398308425                   7                 320
         14.88904542                  15        0.1109545778                   7                 320
         18.87352461                  19        0.1264753898                   7                 320
         22.85887623                  23        0.1411237701                   7                 320
          26.8447715                  27        0.1552284961                   7                 320
         30.83116432                  31        0.1688356765                   7                 320
         2.950161194                   3       0.04983880635                 7.1                 320
         6.924527566                   7       0.07547243447                 7.1                 320
         10.90465396                  11       0.09534603716                 7.1                 320
         14.88741778                  15        0.1125822183                 7.1                 320
         18.87164609                  19         0.128353907                 7.1                 320
         22.85675219                  23        0.1432478071                 7.1                 320
         26.84239707                  27        0.1576029262                 7.1                 320
          30.8284334                  31         0.171566604                 7.1                 320
         2.949462598                   3        0.0505374018                 7.2                 320
         6.923459495                   7       0.07654050537                 7.2                 320
         10.90329044                  11       0.09670955599                 7.2                 320
         14.88578895                  15        0.1142110472                 7.2                 320
         18.86976557                  19         0.130234427                 7.2                 320
         22.85462526                  23        0.1453747361                 7.2                 320
         26.84002206                  27        0.1599779443                 7.2                 320
         30.82576264                  31        0.1742373623                 7.2                 320
         2.948764097                   3       0.05123590307                 7.3                 320
         6.922391286                   7       0.07760871372                 7.3                 320
         10.90192636                  11       0.09807364046                 7.3                 320
         14.88415894                  15        0.1158410642                 7.3                 320
         18.86788305                  19        0.1321169511                 7.3                 320
         22.85249536                  23        0.1475046357                 7.3                 320
         26.83764427                  27        0.1623557338                 7.3                 320
         30.82311528                  31        0.1768847156                 7.3                 320
          2.94806569                   3       0.05193431011                 7.4                 320
         6.921322941                   7       0.07867705938                 7.4                 320
         10.90056171                  11       0.09943829027                 7.4                 320
         14.88252773                  15        0.1174722689                 7.4                 320
         18.86599852                  19        0.1340014791                 7.4                 320
         22.85036247                  23        0.1496375348                 7.4                 320
         26.83526282                  27        0.1647371843                 7.4                 320
         30.82047465                  31        0.1795253457                 7.4                 320
         2.947367377                   3       0.05263262287                 7.5                 320
         6.920254458                   7       0.07974554223                 7.5                 320
         10.89919649                  11        0.1008035052                 7.5                 320
         14.88089534                  15        0.1191046608                 7.5                 320
         18.86411199                  19        0.1358880107                 7.5                 320
         22.84822656                  23        0.1517734432                 7.5                 320
         26.83287735                  27        0.1671226459                 7.5                 320
         30.81783347                  31        0.1821665297                 7.5                 320
         2.946669159                   3       0.05333084134                 7.6                 320
         6.919185838                   7        0.0808141621                 7.6                 320
         10.89783072                  11        0.1021692849                 7.6                 320
         14.87926176                  15        0.1207382394                 7.6                 320
         18.86222345                  19        0.1377765455                 7.6                 320
         22.84608764                  23         0.153912364                 7.6                 320
         26.83048775                  27        0.1695122514                 7.6                 320
         30.81518868                  31        0.1848113245                 7.6                 320
         2.945971035                   3       0.05402896545                 7.7                 320
         6.918117081                   7       0.08188291885                 7.7                 320
         10.89646437                  11         0.103535629                 7.7                 320
           14.877627                  15        0.1223730044                 7.7                 320
         18.86033292                  19        0.1396670828                 7.7                 320
          22.8439457                  23        0.1560542977                 7.7                 320
         26.82809395                  27        0.1719060496                 7.7                 320
         30.81253903                  31        0.1874609685                 7.7                 320
         2.945273005                   3       0.05472699523                 7.8                 320
         6.917048188                   7       0.08295181231                 7.8                 320
         10.89509746                  11        0.1049025375                 7.8                 320
         14.87599104                  15        0.1240089552                 7.8                 320
         18.85844038                  19        0.1415596221                 7.8                 320
         22.84180076                  23         0.158199244                 7.8                 320
         26.82569594                  27        0.1743040572                 7.8                 320
         30.80988405                  31        0.1901159459                 7.8                 320
         2.944575069                   3       0.05542493058                 7.9                 320
         6.915979158                   7       0.08402084235                 7.9                 320
         10.89372999                  11        0.1062700098                 7.9                 320
         14.87435391                  15        0.1256460916                 7.9                 320
         18.85654584                  19        0.1434541628                 7.9                 320
          22.8396528                  23        0.1603472023                 7.9                 320
         26.82329372                  27        0.1767062798                 7.9                 320
         30.80722356                  31        0.1927764393                 7.9                 320
         2.943877229                   3       0.05612277147                   8                 320
         6.914909991                   7       0.08509000884                   8                 320
         10.89236195                  11        0.1076380458                   8                 320
         14.87271559                  15        0.1272844129                   8                 320
          18.8546493                  19        0.1453507043                   8                 320
         22.83750183                  23        0.1624981719                   8                 320
         26.82088728                  27        0.1791127184                   8                 320
         30.80455749                  31         0.195442515                   8                 320
         2.943179482                   3       0.05682051789                 8.1                 320
         6.913840688                   7       0.08615931165                 8.1                 320
         10.89099335                  11        0.1090066452                 8.1                 320
         14.87107608                  15        0.1289239189                 8.1                 320
         18.85275075                  19         0.147249246                 8.1                 320
         22.83534785                  23        0.1646521522                 8.1                 320
         26.81847663                  27        0.1815233729                 8.1                 320
          30.8018858                  31        0.1981141958                 8.1                 320
          2.94248183                   3       0.05751816983                 8.2                 320
         6.912771249                   7       0.08722875056                 8.2                 320
         10.88962419                  11        0.1103758077                 8.2                 320
         14.86943539                  15        0.1305646092                 8.2                 320
         18.85085021                  19        0.1491497873                 8.2                 320
         22.83319086                  23        0.1668091423                 8.2                 320
         26.81606176                  27        0.1839382427                 8.2                 320
         30.79920851                  31        0.2007914891                 8.2                 320
         2.941784273                   3       0.05821572719                 8.3                 320
         6.911701675                   7       0.08829832548                 8.3                 320
         10.88825447                  11         0.111745533                 8.3                 320
         14.86779352                  15        0.1322064831                 8.3                 320
         18.84894767                  19        0.1510523277                 8.3                 320
         22.83103086                  23        0.1689691417                 8.3                 320
         26.81364267                  27         0.186357327                 8.3                 320
          30.7965256                  31        0.2034743967                 8.3                 320
          2.94108681                   3       0.05891318997                 8.4                 320
         6.910631964                   7       0.08936803625                 8.4                 320
         10.88688418                  11        0.1131158209                 8.4                 320
         14.86615046                  15        0.1338495404                 8.4                 320
         18.84704313                  19        0.1529568667                 8.4                 320
         22.82886785                  23        0.1711321495                 8.4                 320
         26.81121937                  27         0.188780625                 8.4                 320
         30.79383708                  31        0.2061629186                 8.4                 320
         2.940389442                   3       0.05961055813                 8.5                 320
         6.909562117                   7       0.09043788275                 8.5                 320
         10.88551333                  11         0.114486671                 8.5                 320
         14.86450622                  15        0.1354937805                 8.5                 320
          18.8451366                  19        0.1548634035                 8.5                 320
         22.82670183                  23        0.1732981651                 8.5                 320
         26.80879186                  27        0.1912081359                 8.5                 320
         30.79114295                  31         0.208857054                 8.5                 320
         2.939692168                   3       0.06030783164                 8.6                 320
         6.908492135                   7       0.09150786481                 8.6                 320
         10.88414192                  11         0.115858083                 8.6                 320
          14.8628608                  15        0.1371392032                 8.6                 320
         18.84322806                  19        0.1567719377                 8.6                 320
         22.82453281                  23        0.1754671878                 8.6                 320
         26.80636014                  27        0.1936398589                 8.6                 320
          30.7884432                  31        0.2115568022                 8.6                 320
          2.93899499                   3       0.06100501046                 8.7                 320
         6.907422018                   7       0.09257798227                 8.7                 320
         10.88276994                  11        0.1172300568                 8.7                 320
         14.86121419                  15        0.1387858079                 8.7                 320
         18.84131753                  19        0.1586824687                 8.7                 320
         22.82236078                  23        0.1776392168                 8.7                 320
         26.80392421                  27        0.1960757932                 8.7                 320
         30.78573784                  31        0.2142621623                 8.7                 320
         2.938297905                   3       0.06170209455                 8.8                 320
         6.906351765                   7       0.09364823501                 8.8                 320
         10.88139741                  11         0.118602592                 8.8                 320
         14.85956641                  15        0.1404335943                 8.8                 320
           18.839405                  19        0.1605949959                 8.8                 320
         22.82018575                  23        0.1798142515                 8.8                 320
         26.80148406                  27        0.1985159379                 8.8                 320
         30.78302687                  31        0.2169731334                 8.8                 320
         2.937600916                   3       0.06239908388                 8.9                 320
         6.905281377                   7       0.09471862288                 8.9                 320
         10.88002431                  11        0.1199756883                 8.9                 320
         14.85791744                  15        0.1420825618                 8.9                 320
         18.83749048                  19        0.1625095188                 8.9                 320
         22.81800771                  23        0.1819922912                 8.9                 320
         26.79903971                  27        0.2009602922                 8.9                 320
         30.78031029                  31        0.2196897147                 8.9                 320
         2.936904022                   3       0.06309597841                   9                 320
         6.904210854                   7       0.09578914573                   9                 320
         10.87865065                  11        0.1213493455                   9                 320
         14.85626729                  15        0.1437327102                   9                 320
         18.83557396                  19        0.1644260367                   9                 320
         22.81582666                  23        0.1841733351                   9                 320
         26.79659114                  27        0.2034088554                   9                 320
         30.77758809                  31        0.2224119052                   9                 320
         2.936207222                   3       0.06379277811                 9.1                 320
         6.903140197                   7       0.09685980341                 9.1                 320
         10.87727644                  11        0.1227235632                 9.1                 320
         14.85461596                  15        0.1453840389                 9.1                 320
         18.83365545                  19        0.1663445492                 9.1                 320
         22.81364262                  23        0.1863573826                 9.1                 320
         26.79413837                  27        0.2058616266                 9.1                 320
          30.7748603                  31         0.225139704                 9.1                 320
         2.935510517                   3       0.06448948294                 9.2                 320
         6.902069404                   7        0.0979305958                 9.2                 320
         10.87590166                  11        0.1240983413                 9.2                 320
         14.85296345                  15        0.1470365475                 9.2                 320
         18.83173494                  19        0.1682650557                 9.2                 320
         22.81145557                  23         0.188544433                 9.2                 320
         26.79168139                  27         0.208318605                 9.2                 320
         30.77212689                  31        0.2278731104                 9.2                 320
         2.934813907                   3       0.06518609288                 9.3                 320
         6.900998477                   7       0.09900152272                 9.3                 320
         10.87452632                  11        0.1254736794                 9.3                 320
         14.85130976                  15        0.1486902357                 9.3                 320
         18.82981244                  19        0.1701875555                 9.3                 320
         22.80926551                  23        0.1907344856                 9.3                 320
         26.78922021                  27        0.2107797899                 9.3                 320
         30.76938788                  31        0.2306121234                 9.3                 320
         2.934117392                   3       0.06588260789                 9.4                 320
         6.899927416                   7         0.100072584                 9.4                 320
         10.87315042                  11        0.1268495772                 9.4                 320
          14.8496549                  15        0.1503451029                 9.4                 320
         18.82788795                  19        0.1721120482                 9.4                 320
         22.80707246                  23        0.1929275398                 9.4                 320
         26.78675482                  27        0.2132451804                 9.4                 320
         30.76664326                  31        0.2333567422                 9.4                 320
         2.933420972                   3       0.06657902791                 9.5                 320
          6.89885622                   7        0.1011437796                 9.5                 320
         10.87177397                  11        0.1282260345                 9.5                 320
         14.84799885                  15        0.1520011489                 9.5                 320
         18.82596147                  19        0.1740385332                 9.5                 320
         22.80487641                  23        0.1951235947                 9.5                 320
         26.78428522                  27        0.2157147759                 9.5                 320
         30.76389303                  31        0.2361069659                 9.5                 320
         2.932724647                   3       0.06727535293                 9.6                 320
         6.897784891                   7        0.1022151093                 9.6                 320
         10.87039695                  11         0.129603051                 9.6                 320
         14.84634163                  15        0.1536583731                 9.6                 320
         18.82403299                  19        0.1759670099                 9.6                 320
         22.80267735                  23        0.1973226498                 9.6                 320
         26.78181142                  27        0.2181885754                 9.6                 320
         30.76113721                  31        0.2388627937                 9.6                 320
         2.932028417                   3        0.0679715829                 9.7                 320
         6.896713427                   7         0.103286573                 9.7                 320
         10.86901937                  11        0.1309806264                 9.7                 320
         14.84468322                  15        0.1553167752                 9.7                 320
         18.82210252                  19        0.1778974778                 9.7                 320
          22.8004753                  23        0.1995247044                 9.7                 320
         26.77933342                  27        0.2206665782                 9.7                 320
         30.75837578                  31        0.2416242248                 9.7                 320
         2.931332282                   3       0.06866771782                 9.8                 320
          6.89564183                   7        0.1043581705                 9.8                 320
         10.86764124                  11        0.1323587605                 9.8                 320
         14.84302365                  15        0.1569763547                 9.8                 320
         18.82017006                  19        0.1798299363                 9.8                 320
         22.79827024                  23        0.2017297578                 9.8                 320
         26.77685122                  27        0.2231487836                 9.8                 320
         30.75560874                  31        0.2443912583                 9.8                 320
         2.930636242                   3       0.06936375761                 9.9                 320
         6.894570098                   7        0.1054299016                 9.9                 320
         10.86626255                  11        0.1337374529                 9.9                 320
         14.84136289                  15        0.1586371112                 9.9                 320
         18.81823562                  19        0.1817643848                 9.9                 320
         22.79606219                  23        0.2039378093                 9.9                 320
         26.77436481                  27        0.2256351908                 9.9                 320
         30.75283611                  31        0.2471638934                 9.9                 320
         2.929940298                   3       0.07005970225                  10                 320
         6.893498234                   7        0.1065017663                  10                 320
          10.8648833                  11        0.1351167034                  10                 320
         14.83970096                  15        0.1602990443                  10                 320
         18.81629918                  19        0.1837008229                  10                 320
         22.79385114                  23        0.2061488583                  10                 320
          26.7718742                  27         0.228125799                  10                 320
         30.75005787                  31        0.2499421293                  10                 320
         2.965915042                   3       0.03408495829                   5                 330
          6.94854092                   7        0.0514590798                   5                 330
         10.93538845                  11       0.06461155254                   5                 330
         14.92929781                  15       0.07070218644                   5                 330
          18.9831325                  19       0.01686749548                   5                 330
         23.31442942                  23        0.3144294182                   5                 330
         28.24933712                  27         1.249337121                   5                 330
         33.97127341                  31         2.971273411                   5                 330
         2.965235563                   3       0.03476443718                 5.1                 330
         6.947506937                   7       0.05249306295                 5.1                 330
         10.93398009                  11       0.06601991492                 5.1                 330
         14.92512144                  15       0.07487855807                 5.1                 330
         18.95362205                  19       0.04637794705                 5.1                 330
         23.18514212                  23        0.1851421156                 5.1                 330
         27.92993255                  27        0.9299325478                 5.1                 330
         33.40826396                  31         2.408263958                 5.1                 330
         2.964556174                   3       0.03544382568                 5.2                 330
         6.946473574                   7       0.05352642643                 5.2                 330
         10.93262266                  11       0.06737733945                 5.2                 330
         14.92214235                  15       0.07785765134                 5.2                 330
         18.93424653                  19       0.06575346877                 5.2                 330
         23.08886734                  23         0.088867344                 5.2                 330
         27.66583954                  27        0.6658395421                 5.2                 330
         32.91563472                  31         1.915634718                 5.2                 330
         2.963876875                   3       0.03612312532                 5.3                 330
         6.945440407                   7       0.05455959297                 5.3                 330
         10.93128993                  11       0.06871007482                 5.3                 330
         14.91983931                  15       0.08016069455                 5.3                 330
         18.92174714                  19       0.07825286333                 5.3                 330
         23.01955131                  23       0.01955130915                 5.3                 330
         27.45231624                  27        0.4523162368                 5.3                 330
         32.48947361                  31          1.48947361                 5.3                 330
         2.963197663                   3       0.03680233667                 5.4                 330
         6.944407249                   7       0.05559275118                 5.4                 330
         10.92996865                  11       0.07003135005                 5.4                 330
          14.9179033                  15       0.08209669643                 5.4                 330
         18.91369426                  19       0.08630573516                 5.4                 330
         22.97134682                  23       0.02865317934                 5.4                 330
         27.28415322                  27        0.2841532168                 5.4                 330
         32.12595968                  31         1.125959681                 5.4                 330
          2.96251854                   3       0.03748145996                 5.5                 330
         6.943374017                   7       0.05662598287                 5.5                 330
         10.92865238                  11       0.07134762074                 5.5                 330
          14.9161591                  15       0.08384089695                 5.5                 330
         18.90838391                  19       0.09161609456                 5.5                 330
          22.9389263                  23       0.06107369804                 5.5                 330
         27.15563573                  27        0.1556357342                 5.5                 330
         31.82117379                  31        0.8211737911                 5.5                 330
         2.961839505                   3       0.03816049525                 5.6                 330
         6.942340677                   7       0.05765932266                 5.6                 330
         10.92733806                  11       0.07266194043                 5.6                 330
         14.91451138                  15       0.08548862388                 5.6                 330
         18.90468913                  19       0.09531086633                 5.6                 330
         22.91773766                  23         0.082262335                 5.6                 330
         27.06064376                  27       0.06064376476                 5.6                 330
          31.5708944                  31        0.5708944001                 5.6                 330
